date,temperature,humidity,apparent_temp,precipitation
2025-04-22 04:00:00+00:00,31.9,52,35.4,0.0
2025-04-22 05:00:00+00:00,33.5,49,38.4,0.0
2025-04-22 06:00:00+00:00,34.3,51,40.1,0.0
2025-04-22 07:00:00+00:00,34.0,56,40.4,0.0
2025-04-22 08:00:00+00:00,33.8,56,39.8,0.0
2025-04-22 09:00:00+00:00,33.6,57,39.2,0.0
2025-04-22 10:00:00+00:00,33.1,58,37.7,0.0
2025-04-22 11:00:00+00:00,32.5,57,35.8,0.0
2025-04-22 12:00:00+00:00,31.9,58,34.7,0.0
2025-04-22 13:00:00+00:00,30.5,65,33.9,0.0
2025-04-22 14:00:00+00:00,30.0,68,34.2,0.0
2025-04-22 15:00:00+00:00,29.8,70,35.1,0.0
2025-04-22 16:00:00+00:00,29.5,70,35.1,0.0
2025-04-22 17:00:00+00:00,29.0,73,34.7,0.0
2025-04-22 18:00:00+00:00,28.6,76,34.4,0.0
2025-04-22 19:00:00+00:00,28.1,80,34.1,0.0
2025-04-22 20:00:00+00:00,27.7,81,33.5,0.0
2025-04-22 21:00:00+00:00,27.8,80,33.2,0.0
2025-04-22 22:00:00+00:00,27.1,83,32.7,0.0
2025-04-22 23:00:00+00:00,26.9,86,32.6,0.0
2025-04-23 00:00:00+00:00,26.5,93,32.6,0.0
2025-04-23 01:00:00+00:00,26.8,94,33.2,0.0
2025-04-23 02:00:00+00:00,27.5,90,34.0,0.0
2025-04-23 03:00:00+00:00,29.6,76,35.6,0.0
2025-04-23 04:00:00+00:00,31.8,60,36.6,0.0
2025-04-23 05:00:00+00:00,33.4,54,38.9,0.0
2025-04-23 06:00:00+00:00,34.3,52,40.6,0.0
2025-04-23 07:00:00+00:00,34.8,50,40.8,0.0
2025-04-23 08:00:00+00:00,34.7,48,40.0,0.0
2025-04-23 09:00:00+00:00,34.6,47,39.3,0.0
2025-04-23 10:00:00+00:00,33.8,50,37.6,0.0
2025-04-23 11:00:00+00:00,32.8,57,36.3,0.0
2025-04-23 12:00:00+00:00,31.9,60,35.1,0.0
2025-04-23 13:00:00+00:00,30.2,70,34.1,0.0
2025-04-23 14:00:00+00:00,29.5,77,34.9,0.0
2025-04-23 15:00:00+00:00,29.2,79,35.5,0.0
2025-04-23 16:00:00+00:00,28.8,84,35.9,0.0
2025-04-23 17:00:00+00:00,28.6,83,35.4,0.0
2025-04-23 18:00:00+00:00,28.2,86,34.9,0.0
2025-04-23 19:00:00+00:00,27.9,87,35.0,0.0
2025-04-23 20:00:00+00:00,27.6,88,33.9,0.0
2025-04-23 21:00:00+00:00,27.1,91,33.4,0.0
2025-04-23 22:00:00+00:00,26.9,93,33.1,0.0
2025-04-23 23:00:00+00:00,26.9,93,33.0,0.0
2025-04-24 00:00:00+00:00,26.7,93,32.5,0.0
2025-04-24 01:00:00+00:00,26.8,91,32.6,0.0
2025-04-24 02:00:00+00:00,27.9,84,33.5,0.0
2025-04-24 03:00:00+00:00,29.5,77,35.3,0.0
2025-04-24 04:00:00+00:00,31.1,67,36.2,0.0
2025-04-24 05:00:00+00:00,32.4,59,37.8,0.0
2025-04-24 06:00:00+00:00,33.0,57,39.1,0.0
2025-04-24 07:00:00+00:00,33.3,57,39.7,0.0
2025-04-24 08:00:00+00:00,33.3,55,39.2,0.0
2025-04-24 09:00:00+00:00,33.2,52,38.0,0.0
2025-04-24 10:00:00+00:00,32.8,53,36.7,0.0
2025-04-24 11:00:00+00:00,32.1,54,35.0,0.0
2025-04-24 12:00:00+00:00,31.1,60,34.2,0.0
2025-04-24 13:00:00+00:00,29.8,71,33.7,0.0
2025-04-24 14:00:00+00:00,29.1,75,33.9,0.0
2025-04-24 15:00:00+00:00,28.8,77,34.2,0.0
2025-04-24 16:00:00+00:00,28.5,78,34.4,0.0
2025-04-24 17:00:00+00:00,28.2,80,34.1,0.0
2025-04-24 18:00:00+00:00,27.8,84,34.2,0.0
2025-04-24 19:00:00+00:00,27.6,84,34.0,0.0
2025-04-24 20:00:00+00:00,27.4,85,33.6,0.0
2025-04-24 21:00:00+00:00,27.0,88,33.2,0.0
2025-04-24 22:00:00+00:00,26.9,88,32.8,0.0
2025-04-24 23:00:00+00:00,26.6,91,32.8,0.0
2025-04-25 00:00:00+00:00,26.3,94,32.7,0.0
2025-04-25 01:00:00+00:00,27.0,93,33.7,0.0
2025-04-25 02:00:00+00:00,27.8,88,34.7,0.0
2025-04-25 03:00:00+00:00,29.4,78,35.9,0.0
2025-04-25 04:00:00+00:00,31.1,66,36.6,0.0
2025-04-25 05:00:00+00:00,32.4,58,37.9,0.0
2025-04-25 06:00:00+00:00,32.8,57,38.6,0.0
2025-04-25 07:00:00+00:00,33.3,49,38.1,0.0
2025-04-25 08:00:00+00:00,33.7,42,37.4,0.0
2025-04-25 09:00:00+00:00,33.2,47,37.0,0.0
2025-04-25 10:00:00+00:00,32.8,48,35.9,0.0
2025-04-25 11:00:00+00:00,32.0,54,34.7,0.0
2025-04-25 12:00:00+00:00,31.1,57,33.7,0.0
2025-04-25 13:00:00+00:00,30.0,60,32.4,0.0
2025-04-25 14:00:00+00:00,29.2,67,32.8,0.0
2025-04-25 15:00:00+00:00,28.9,72,33.5,0.0
2025-04-25 16:00:00+00:00,28.5,76,33.7,0.0
2025-04-25 17:00:00+00:00,28.2,79,33.6,0.0
2025-04-25 18:00:00+00:00,27.8,82,33.8,0.0
2025-04-25 19:00:00+00:00,27.5,83,33.4,0.0
2025-04-25 20:00:00+00:00,27.2,84,33.3,0.0
2025-04-25 21:00:00+00:00,27.0,85,32.9,0.0
2025-04-25 22:00:00+00:00,26.6,87,32.6,0.0
2025-04-25 23:00:00+00:00,26.4,90,32.5,0.0
2025-04-26 00:00:00+00:00,26.2,92,32.4,0.0
2025-04-26 01:00:00+00:00,27.9,80,33.3,0.0
2025-04-26 02:00:00+00:00,28.5,74,33.8,0.0
2025-04-26 03:00:00+00:00,29.5,70,34.6,0.0
2025-04-26 04:00:00+00:00,30.8,62,35.4,0.0
2025-04-26 05:00:00+00:00,31.9,56,36.0,0.0
2025-04-26 06:00:00+00:00,32.3,54,36.9,0.0
2025-04-26 07:00:00+00:00,33.0,49,37.5,0.0
2025-04-26 08:00:00+00:00,33.2,44,36.4,0.0
2025-04-26 09:00:00+00:00,32.9,48,36.1,0.0
2025-04-26 10:00:00+00:00,31.9,54,34.8,0.0
2025-04-26 11:00:00+00:00,31.1,60,34.3,0.0
2025-04-26 12:00:00+00:00,30.5,62,34.0,0.0
2025-04-26 13:00:00+00:00,29.5,69,33.7,0.0
2025-04-26 14:00:00+00:00,28.8,74,33.2,0.0
2025-04-26 15:00:00+00:00,28.4,78,33.4,0.0
2025-04-26 16:00:00+00:00,28.2,78,33.6,0.0
2025-04-26 17:00:00+00:00,27.9,80,33.8,0.0
2025-04-26 18:00:00+00:00,27.5,83,33.6,0.0
2025-04-26 19:00:00+00:00,27.2,85,33.5,0.0
2025-04-26 20:00:00+00:00,26.9,86,33.1,0.0
2025-04-26 21:00:00+00:00,26.9,87,32.7,0.0
2025-04-26 22:00:00+00:00,26.6,89,32.5,0.0
2025-04-26 23:00:00+00:00,26.2,91,31.8,0.0
2025-04-27 00:00:00+00:00,25.9,92,31.4,0.0
2025-04-27 01:00:00+00:00,26.8,88,32.4,0.0
2025-04-27 02:00:00+00:00,27.6,83,33.2,0.0
2025-04-27 03:00:00+00:00,29.1,73,34.8,0.0
2025-04-27 04:00:00+00:00,31.1,62,36.4,0.0
2025-04-27 05:00:00+00:00,32.9,55,38.5,0.0
2025-04-27 06:00:00+00:00,33.3,58,39.9,0.0
2025-04-27 07:00:00+00:00,33.0,61,39.7,0.0
2025-04-27 08:00:00+00:00,33.1,55,38.8,0.0
2025-04-27 09:00:00+00:00,32.7,57,37.8,0.0
2025-04-27 10:00:00+00:00,32.0,62,36.8,0.0
2025-04-27 11:00:00+00:00,31.6,60,34.8,0.0
2025-04-27 12:00:00+00:00,30.7,64,33.9,0.0
2025-04-27 13:00:00+00:00,29.5,73,33.4,0.0
2025-04-27 14:00:00+00:00,28.8,77,33.3,0.0
2025-04-27 15:00:00+00:00,28.5,79,33.3,0.0
2025-04-27 16:00:00+00:00,28.2,81,33.9,0.0
2025-04-27 17:00:00+00:00,27.9,81,33.7,0.0
2025-04-27 18:00:00+00:00,27.5,83,33.4,0.0
2025-04-27 19:00:00+00:00,27.1,84,33.0,0.0
2025-04-27 20:00:00+00:00,27.1,85,32.7,0.0
2025-04-27 21:00:00+00:00,26.9,87,32.5,0.0
2025-04-27 22:00:00+00:00,26.6,89,32.6,0.0
2025-04-27 23:00:00+00:00,26.5,90,32.6,0.0
2025-04-28 00:00:00+00:00,26.1,91,32.2,0.0
2025-04-28 01:00:00+00:00,27.0,88,32.0,0.0
2025-04-28 02:00:00+00:00,28.0,81,32.7,0.0
2025-04-28 03:00:00+00:00,29.3,72,33.7,0.0
2025-04-28 04:00:00+00:00,30.6,64,34.9,0.0
2025-04-28 05:00:00+00:00,31.7,60,37.1,0.0
2025-04-28 06:00:00+00:00,32.5,57,38.5,0.0
2025-04-28 07:00:00+00:00,32.8,56,39.0,0.0
2025-04-28 08:00:00+00:00,32.8,57,38.9,0.0
2025-04-28 09:00:00+00:00,32.7,57,38.3,0.0
2025-04-28 10:00:00+00:00,32.2,59,37.1,0.0
2025-04-28 11:00:00+00:00,31.6,62,35.3,0.0
2025-04-28 12:00:00+00:00,30.5,67,34.0,0.0
2025-04-28 13:00:00+00:00,29.5,75,34.1,0.0
2025-04-28 14:00:00+00:00,28.9,80,34.0,0.0
2025-04-28 15:00:00+00:00,28.6,82,34.0,0.0
2025-04-28 16:00:00+00:00,28.4,84,34.6,0.0
2025-04-28 17:00:00+00:00,28.1,85,34.6,0.0
2025-04-28 18:00:00+00:00,28.0,86,34.8,0.0
2025-04-28 19:00:00+00:00,27.7,86,34.1,0.0
2025-04-28 20:00:00+00:00,27.5,87,33.7,0.0
2025-04-28 21:00:00+00:00,27.1,89,33.8,0.0
2025-04-28 22:00:00+00:00,26.9,91,33.6,0.0
2025-04-28 23:00:00+00:00,26.5,93,33.2,0.0
2025-04-29 00:00:00+00:00,26.3,95,32.6,0.0
2025-04-29 01:00:00+00:00,26.7,93,32.8,0.0
2025-04-29 02:00:00+00:00,27.5,89,33.4,0.0
2025-04-29 03:00:00+00:00,29.0,78,34.5,0.0
2025-04-29 04:00:00+00:00,30.6,68,35.5,0.0
2025-04-29 05:00:00+00:00,31.7,63,37.0,0.0
2025-04-29 06:00:00+00:00,32.4,60,38.4,0.0
2025-04-29 07:00:00+00:00,32.8,59,39.0,0.0
2025-04-29 08:00:00+00:00,32.8,58,38.8,0.0
2025-04-29 09:00:00+00:00,32.6,61,38.5,0.0
2025-04-29 10:00:00+00:00,32.2,64,37.7,0.0
2025-04-29 11:00:00+00:00,31.5,65,36.0,0.0
2025-04-29 12:00:00+00:00,30.8,67,35.0,0.0
2025-04-29 13:00:00+00:00,29.5,75,34.1,0.0
2025-04-29 14:00:00+00:00,29.1,75,34.0,0.0
2025-04-29 15:00:00+00:00,28.9,77,34.2,0.0
2025-04-29 16:00:00+00:00,28.6,78,34.2,0.0
2025-04-29 17:00:00+00:00,28.4,80,34.2,0.0
2025-04-29 18:00:00+00:00,28.0,85,34.8,0.0
2025-04-29 19:00:00+00:00,27.5,85,33.9,0.0
2025-04-29 20:00:00+00:00,27.4,86,33.9,0.0
2025-04-29 21:00:00+00:00,27.0,88,33.5,0.0
2025-04-29 22:00:00+00:00,26.8,88,32.6,0.0
2025-04-29 23:00:00+00:00,26.3,91,32.5,0.0
2025-04-30 00:00:00+00:00,26.3,93,32.4,0.0
2025-04-30 01:00:00+00:00,27.8,84,33.9,0.0
2025-04-30 02:00:00+00:00,28.6,80,34.5,0.0
2025-04-30 03:00:00+00:00,30.0,72,35.5,0.0
2025-04-30 04:00:00+00:00,31.3,65,36.3,0.0
2025-04-30 05:00:00+00:00,32.2,62,37.5,0.0
2025-04-30 06:00:00+00:00,32.5,62,38.6,0.0
2025-04-30 07:00:00+00:00,33.0,60,39.6,0.0
2025-04-30 08:00:00+00:00,33.0,59,39.5,0.0
2025-04-30 09:00:00+00:00,32.7,59,38.1,0.0
2025-04-30 10:00:00+00:00,32.7,59,37.7,0.0
2025-04-30 11:00:00+00:00,32.0,61,36.2,0.0
2025-04-30 12:00:00+00:00,31.1,64,35.1,0.0
2025-04-30 13:00:00+00:00,29.8,72,34.1,0.0
2025-04-30 14:00:00+00:00,29.0,79,33.6,0.0
2025-04-30 15:00:00+00:00,28.7,81,33.7,0.0
2025-04-30 16:00:00+00:00,28.6,82,33.9,0.0
2025-04-30 17:00:00+00:00,28.2,82,34.2,0.0
2025-04-30 18:00:00+00:00,27.9,84,34.2,0.0
2025-04-30 19:00:00+00:00,27.5,86,33.9,0.0
2025-04-30 20:00:00+00:00,27.1,88,33.6,0.0
2025-04-30 21:00:00+00:00,27.0,88,33.0,0.0
2025-04-30 22:00:00+00:00,26.6,89,32.6,0.0
2025-04-30 23:00:00+00:00,26.1,92,32.4,0.0
2025-05-01 00:00:00+00:00,26.0,94,32.3,0.0
2025-05-01 01:00:00+00:00,27.2,89,33.7,0.0
2025-05-01 02:00:00+00:00,28.0,86,34.7,0.0
2025-05-01 03:00:00+00:00,29.8,76,36.3,0.0
2025-05-01 04:00:00+00:00,31.5,67,37.5,0.0
2025-05-01 05:00:00+00:00,32.8,62,39.2,0.0
2025-05-01 06:00:00+00:00,33.1,63,40.0,0.0
2025-05-01 07:00:00+00:00,33.2,60,39.8,0.0
2025-05-01 08:00:00+00:00,33.3,57,39.4,0.0
2025-05-01 09:00:00+00:00,33.3,55,39.0,0.0
2025-05-01 10:00:00+00:00,33.3,55,38.2,0.0
2025-05-01 11:00:00+00:00,32.5,59,36.0,0.0
2025-05-01 12:00:00+00:00,31.5,61,34.4,0.0
2025-05-01 13:00:00+00:00,30.1,71,33.8,0.0
2025-05-01 14:00:00+00:00,29.5,78,34.7,0.0
2025-05-01 15:00:00+00:00,29.2,77,34.7,0.0
2025-05-01 16:00:00+00:00,29.1,77,34.9,0.0
2025-05-01 17:00:00+00:00,28.5,80,34.9,0.0
2025-05-01 18:00:00+00:00,28.2,80,34.3,0.0
2025-05-01 19:00:00+00:00,27.7,83,33.8,0.0
2025-05-01 20:00:00+00:00,27.3,84,33.4,0.0
2025-05-01 21:00:00+00:00,27.0,87,33.2,0.0
2025-05-01 22:00:00+00:00,26.4,91,32.8,0.0
2025-05-01 23:00:00+00:00,26.1,93,32.5,0.0
2025-05-02 00:00:00+00:00,26.0,93,32.6,0.0
2025-05-02 01:00:00+00:00,26.8,81,32.3,0.0
2025-05-02 02:00:00+00:00,28.4,72,33.4,0.0
2025-05-02 03:00:00+00:00,30.2,66,35.3,0.0
2025-05-02 04:00:00+00:00,31.7,62,36.8,0.0
2025-05-02 05:00:00+00:00,32.8,59,38.9,0.0
2025-05-02 06:00:00+00:00,33.6,56,40.0,0.0
2025-05-02 07:00:00+00:00,34.2,50,39.8,0.0
2025-05-02 08:00:00+00:00,34.5,43,38.8,0.0
2025-05-02 09:00:00+00:00,34.0,45,37.8,0.0
2025-05-02 10:00:00+00:00,33.4,48,37.0,0.0
2025-05-02 11:00:00+00:00,33.0,48,35.4,0.0
2025-05-02 12:00:00+00:00,31.9,54,34.6,0.0
2025-05-02 13:00:00+00:00,30.5,62,33.8,0.0
2025-05-02 14:00:00+00:00,29.5,72,33.8,0.0
2025-05-02 15:00:00+00:00,29.1,74,33.4,0.0
2025-05-02 16:00:00+00:00,29.2,71,33.0,0.0
2025-05-02 17:00:00+00:00,29.1,70,33.5,0.0
2025-05-02 18:00:00+00:00,28.8,72,33.2,0.0
2025-05-02 19:00:00+00:00,28.4,76,33.5,0.0
2025-05-02 20:00:00+00:00,27.6,78,32.8,0.0
2025-05-02 21:00:00+00:00,27.2,77,32.2,0.0
2025-05-02 22:00:00+00:00,26.7,78,31.5,0.0
2025-05-02 23:00:00+00:00,26.3,78,30.7,0.0
2025-05-03 00:00:00+00:00,25.7,80,30.1,0.0
2025-05-03 01:00:00+00:00,26.9,76,31.7,0.0
2025-05-03 02:00:00+00:00,28.5,68,33.0,0.0
2025-05-03 03:00:00+00:00,30.2,66,35.2,0.0
2025-05-03 04:00:00+00:00,31.6,60,36.0,0.0
2025-05-03 05:00:00+00:00,32.6,58,37.9,0.0
2025-05-03 06:00:00+00:00,33.0,57,38.9,0.0
2025-05-03 07:00:00+00:00,33.2,56,39.1,0.0
2025-05-03 08:00:00+00:00,33.2,54,38.5,0.0
2025-05-03 09:00:00+00:00,33.0,55,38.0,0.0
2025-05-03 10:00:00+00:00,32.8,55,36.9,0.0
2025-05-03 11:00:00+00:00,32.0,56,35.1,0.0
2025-05-03 12:00:00+00:00,31.5,58,34.5,0.0
2025-05-03 13:00:00+00:00,30.0,69,34.1,0.0
2025-05-03 14:00:00+00:00,29.4,72,33.8,0.0
2025-05-03 15:00:00+00:00,29.1,74,33.7,0.0
2025-05-03 16:00:00+00:00,28.9,74,33.5,0.0
2025-05-03 17:00:00+00:00,28.6,76,33.6,0.0
2025-05-03 18:00:00+00:00,28.4,76,33.5,0.0
2025-05-03 19:00:00+00:00,28.0,79,33.4,0.0
2025-05-03 20:00:00+00:00,27.5,81,32.9,0.0
2025-05-03 21:00:00+00:00,27.1,82,32.5,0.0
2025-05-03 22:00:00+00:00,27.1,80,32.2,0.0
2025-05-03 23:00:00+00:00,26.9,81,32.0,0.0
2025-05-04 00:00:00+00:00,26.7,82,31.9,0.0
2025-05-04 01:00:00+00:00,28.0,79,33.3,0.0
2025-05-04 02:00:00+00:00,29.0,73,33.9,0.0
2025-05-04 03:00:00+00:00,30.4,66,34.7,0.0
2025-05-04 04:00:00+00:00,31.4,61,35.5,0.0
2025-05-04 05:00:00+00:00,32.0,58,36.7,0.0
2025-05-04 06:00:00+00:00,32.5,57,37.8,0.0
2025-05-04 07:00:00+00:00,32.8,54,37.8,0.0
2025-05-04 08:00:00+00:00,32.9,55,38.1,0.0
2025-05-04 09:00:00+00:00,32.7,56,37.6,0.0
2025-05-04 10:00:00+00:00,32.7,56,37.7,0.0
2025-05-04 11:00:00+00:00,32.2,57,36.3,0.0
2025-05-04 12:00:00+00:00,31.5,59,34.3,0.0
2025-05-04 13:00:00+00:00,30.6,65,34.3,0.0
2025-05-04 14:00:00+00:00,30.1,67,34.1,0.0
2025-05-04 15:00:00+00:00,29.5,71,34.1,0.0
2025-05-04 16:00:00+00:00,29.4,72,34.3,0.0
2025-05-04 17:00:00+00:00,29.2,73,34.5,0.0
2025-05-04 18:00:00+00:00,29.0,74,34.3,0.0
2025-05-04 19:00:00+00:00,28.8,76,34.1,0.0
2025-05-04 20:00:00+00:00,28.5,78,34.1,0.0
2025-05-04 21:00:00+00:00,28.2,79,34.0,0.0
2025-05-04 22:00:00+00:00,28.1,79,33.6,0.0
2025-05-04 23:00:00+00:00,27.9,80,33.6,0.0
2025-05-05 00:00:00+00:00,27.8,80,33.4,0.0
2025-05-05 01:00:00+00:00,27.9,83,33.9,0.0
2025-05-05 02:00:00+00:00,28.8,80,35.0,0.0
2025-05-05 03:00:00+00:00,30.2,71,35.8,0.0
2025-05-05 04:00:00+00:00,31.6,63,36.8,0.0
2025-05-05 05:00:00+00:00,32.8,57,38.3,0.0
2025-05-05 06:00:00+00:00,33.1,57,39.0,0.0
2025-05-05 07:00:00+00:00,33.2,57,39.1,0.0
2025-05-05 08:00:00+00:00,32.9,56,38.5,0.0
2025-05-05 09:00:00+00:00,33.0,57,39.4,0.0
2025-05-05 10:00:00+00:00,33.5,53,38.4,0.0
2025-05-05 11:00:00+00:00,32.3,60,36.2,0.0
2025-05-05 12:00:00+00:00,31.1,65,34.9,0.0
2025-05-05 13:00:00+00:00,29.8,71,33.7,0.0
2025-05-05 14:00:00+00:00,29.1,77,33.9,0.0
2025-05-05 15:00:00+00:00,29.4,75,34.0,0.0
2025-05-05 16:00:00+00:00,29.3,75,34.5,0.0
2025-05-05 17:00:00+00:00,29.1,76,34.3,0.0
2025-05-05 18:00:00+00:00,29.0,76,34.1,0.0
2025-05-05 19:00:00+00:00,28.8,77,34.0,0.0
2025-05-05 20:00:00+00:00,28.5,78,33.8,0.0
2025-05-05 21:00:00+00:00,28.2,78,32.9,0.0
2025-05-05 22:00:00+00:00,23.3,88,26.7,0.6
2025-05-05 23:00:00+00:00,23.6,85,27.2,0.0
2025-05-06 00:00:00+00:00,24.0,85,27.6,0.0
2025-05-06 01:00:00+00:00,28.0,79,34.1,0.0
2025-05-06 02:00:00+00:00,29.1,73,34.6,0.0
2025-05-06 03:00:00+00:00,30.5,66,35.6,0.0
2025-05-06 04:00:00+00:00,31.9,59,36.3,0.0
2025-05-06 05:00:00+00:00,32.5,57,37.3,0.0
2025-05-06 06:00:00+00:00,32.7,57,38.0,0.0
2025-05-06 07:00:00+00:00,32.8,57,38.5,0.0
2025-05-06 08:00:00+00:00,32.7,58,38.5,0.0
2025-05-06 09:00:00+00:00,32.8,56,37.7,0.0
2025-05-06 10:00:00+00:00,32.5,57,36.5,0.1
2025-05-06 11:00:00+00:00,25.0,85,28.6,5.6
2025-05-06 12:00:00+00:00,26.0,82,30.7,0.0
2025-05-06 13:00:00+00:00,28.4,78,33.1,0.0
2025-05-06 14:00:00+00:00,27.8,82,32.5,0.0
2025-05-06 15:00:00+00:00,27.6,82,33.0,0.0
2025-05-06 16:00:00+00:00,27.6,82,33.1,0.0
2025-05-06 17:00:00+00:00,27.7,79,32.8,0.0
2025-05-06 18:00:00+00:00,27.5,80,32.6,0.0
2025-05-06 19:00:00+00:00,27.5,80,32.4,0.0
2025-05-06 20:00:00+00:00,27.5,80,32.2,0.0
2025-05-06 21:00:00+00:00,27.6,80,32.2,0.0
2025-05-06 22:00:00+00:00,27.7,79,32.4,0.0
2025-05-06 23:00:00+00:00,27.5,79,32.3,0.1
2025-05-07 00:00:00+00:00,27.3,80,32.2,0.0
2025-05-07 01:00:00+00:00,26.0,81,30.4,0.0
2025-05-07 02:00:00+00:00,26.8,73,30.5,0.0
2025-05-07 03:00:00+00:00,28.5,66,32.3,0.0
2025-05-07 04:00:00+00:00,30.1,62,33.9,0.0
2025-05-07 05:00:00+00:00,31.3,59,35.7,0.0
2025-05-07 06:00:00+00:00,32.3,55,37.7,0.0
2025-05-07 07:00:00+00:00,31.0,58,35.1,1.2
2025-05-07 08:00:00+00:00,28.1,74,31.6,1.0
2025-05-07 09:00:00+00:00,28.0,74,32.2,0.0
2025-05-07 10:00:00+00:00,28.5,72,32.5,0.0
2025-05-07 11:00:00+00:00,28.4,71,32.1,0.0
2025-05-07 12:00:00+00:00,28.5,70,32.0,0.1
2025-05-07 13:00:00+00:00,26.7,73,29.8,0.0
2025-05-07 14:00:00+00:00,26.8,73,30.2,0.0
2025-05-07 15:00:00+00:00,26.9,76,30.9,0.0
2025-05-07 16:00:00+00:00,26.7,78,30.6,0.1
2025-05-07 17:00:00+00:00,25.4,85,29.2,0.5
2025-05-07 18:00:00+00:00,25.6,84,29.4,0.0
2025-05-07 19:00:00+00:00,26.0,85,30.2,0.0
2025-05-07 20:00:00+00:00,25.0,87,28.6,0.5
2025-05-07 21:00:00+00:00,23.6,88,26.9,1.3
2025-05-07 22:00:00+00:00,22.7,92,26.1,2.4
2025-05-07 23:00:00+00:00,23.1,90,25.8,0.6
2025-05-08 00:00:00+00:00,23.6,90,27.1,0.6
2025-05-08 01:00:00+00:00,25.5,88,30.6,0.0
2025-05-08 02:00:00+00:00,25.9,85,30.9,0.2
2025-05-08 03:00:00+00:00,26.5,83,31.5,0.1
2025-05-08 04:00:00+00:00,27.0,81,31.3,0.2
2025-05-08 05:00:00+00:00,27.3,78,31.6,0.7
2025-05-08 06:00:00+00:00,28.4,74,34.0,0.0
2025-05-08 07:00:00+00:00,29.1,71,35.5,0.0
2025-05-08 08:00:00+00:00,29.4,69,35.0,0.3
2025-05-08 09:00:00+00:00,28.4,73,33.3,0.9
2025-05-08 10:00:00+00:00,28.5,73,33.5,0.0
2025-05-08 11:00:00+00:00,28.5,73,32.7,0.3
2025-05-08 12:00:00+00:00,27.4,75,30.6,1.2
2025-05-08 13:00:00+00:00,27.4,77,31.9,0.0
2025-05-08 14:00:00+00:00,26.8,81,31.5,0.0
2025-05-08 15:00:00+00:00,27.0,80,31.5,0.0
2025-05-08 16:00:00+00:00,27.2,75,30.9,0.0
2025-05-08 17:00:00+00:00,26.6,82,30.9,0.0
2025-05-08 18:00:00+00:00,26.5,82,30.7,0.0
2025-05-08 19:00:00+00:00,26.1,83,30.2,0.0
2025-05-08 20:00:00+00:00,25.7,85,29.6,0.0
2025-05-08 21:00:00+00:00,25.3,87,29.3,0.1
2025-05-08 22:00:00+00:00,25.4,87,29.6,0.0
2025-05-08 23:00:00+00:00,25.2,88,29.5,0.0
2025-05-09 00:00:00+00:00,25.0,90,29.2,0.0
2025-05-09 01:00:00+00:00,25.5,88,30.7,0.0
2025-05-09 02:00:00+00:00,26.5,85,31.8,0.0
2025-05-09 03:00:00+00:00,27.6,79,32.5,0.0
2025-05-09 04:00:00+00:00,28.2,76,32.5,0.1
2025-05-09 05:00:00+00:00,28.3,75,32.5,0.6
2025-05-09 06:00:00+00:00,28.4,78,33.9,0.1
2025-05-09 07:00:00+00:00,28.1,80,33.9,0.1
2025-05-09 08:00:00+00:00,28.0,81,33.6,0.1
2025-05-09 09:00:00+00:00,28.2,78,32.8,0.1
2025-05-09 10:00:00+00:00,28.0,80,32.5,0.0
2025-05-09 11:00:00+00:00,27.9,80,32.6,0.0
2025-05-09 12:00:00+00:00,28.3,75,32.5,0.0
2025-05-09 13:00:00+00:00,28.5,76,32.5,0.0
2025-05-09 14:00:00+00:00,27.5,81,31.5,0.1
2025-05-09 15:00:00+00:00,27.4,82,32.0,0.1
2025-05-09 16:00:00+00:00,27.0,81,31.7,0.3
2025-05-09 17:00:00+00:00,26.9,84,32.1,0.2
2025-05-09 18:00:00+00:00,26.0,91,32.2,0.1
2025-05-09 19:00:00+00:00,25.8,93,32.0,0.0
2025-05-09 20:00:00+00:00,25.5,94,31.7,0.0
2025-05-09 21:00:00+00:00,25.2,95,31.1,0.0
2025-05-09 22:00:00+00:00,24.9,95,30.1,0.0
2025-05-09 23:00:00+00:00,24.5,93,29.3,0.0
2025-05-10 00:00:00+00:00,24.5,93,29.3,0.0
2025-05-10 01:00:00+00:00,25.5,93,30.9,0.0
2025-05-10 02:00:00+00:00,26.5,87,31.8,0.0
2025-05-10 03:00:00+00:00,27.8,82,33.3,0.0
2025-05-10 04:00:00+00:00,29.0,75,34.3,0.0
2025-05-10 05:00:00+00:00,30.0,69,35.8,0.0
2025-05-10 06:00:00+00:00,30.5,68,37.0,0.0
2025-05-10 07:00:00+00:00,30.8,67,37.4,0.0
2025-05-10 08:00:00+00:00,30.9,67,37.3,0.0
2025-05-10 09:00:00+00:00,30.8,68,36.8,0.3
2025-05-10 10:00:00+00:00,30.3,69,35.3,0.2
2025-05-10 11:00:00+00:00,30.0,70,34.7,0.0
2025-05-10 12:00:00+00:00,29.8,70,34.3,0.0
2025-05-10 13:00:00+00:00,29.4,74,34.5,0.0
2025-05-10 14:00:00+00:00,28.6,80,34.4,0.0
2025-05-10 15:00:00+00:00,28.3,82,34.4,0.0
2025-05-10 16:00:00+00:00,28.0,84,34.2,0.0
2025-05-10 17:00:00+00:00,27.8,85,34.0,0.0
2025-05-10 18:00:00+00:00,27.4,87,33.7,0.0
2025-05-10 19:00:00+00:00,27.1,88,33.7,0.0
2025-05-10 20:00:00+00:00,26.6,91,33.2,0.1
2025-05-10 21:00:00+00:00,26.3,93,32.8,0.1
